flight_id,flight_date,airline,flight_number,origin_airport,destination_airport,distance_miles,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_minutes,arrival_delay_minutes,delay_reason,cancelled,cancellation_reason,diverted,seats_available,passengers,ticket_price_avg,revenue,fuel_cost,weather_condition,customer_satisfaction_score,had_valid_delay_data,survey_responded,is_delay_outlier,delay_category,route,month,month_name,day_of_week,is_weekend,quarter,load_factor,rasm,operating_margin,is_on_time
FL102329,2025-03-02,Bluewing Airlines,BL353,ATL,BOS,945.0,Embraer E190,2025-03-02 14:15:00,2025-03-02 14:45:00,2025-03-02 16:31:00,2025-03-02 17:10:00,30.0,39.0,Air Traffic Control,False,Not Cancelled,True,160,127,296.58,37665.66,10497.53,Clear,3.0,True,True,True,Moderate Delay,ATL-BOS,3,March,Sunday,True,1,0.794,0.2491,27168.130000000005,False
FL103488,2025-11-01,Falcon Jet,FA753,ORD,MIA,1199.0,Airbus A320,2025-11-01 17:45:00,2025-11-01 17:45:00,2025-11-01 20:32:00,2025-11-01 20:26:00,0.0,-6.0,No Delay,False,Not Cancelled,False,160,145,329.85,47828.25,11576.2,Clear,3.0,True,True,False,On-Time / Early,ORD-MIA,11,November,Saturday,True,4,0.906,0.2493,36252.05,True
FL104565,2025-09-11,Summit Airlines,SU636,MIA,BOS,1260.0,Boeing 737,2025-09-11 06:00:00,2025-09-11 06:00:00,2025-09-11 08:45:00,2025-09-11 08:41:00,0.0,-4.0,No Delay,False,Not Cancelled,False,220,178,347.61,61874.58,12746.2,Rain,3.0,True,True,False,On-Time / Early,MIA-BOS,9,September,Thursday,False,3,0.809,0.2232,49128.380000000005,True
FL101267,2025-03-02,Coastal Express,CO782,ORD,JFK,738.0,Boeing 787,2025-03-02 05:00:00,2025-03-02 04:57:00,2025-03-02 06:32:00,2025-03-02 06:23:00,-3.0,-9.0,No Delay,False,Not Cancelled,False,250,186,215.83,40144.38,8588.17,Clear,4.0,True,True,False,On-Time / Early,ORD-JFK,3,March,Sunday,True,1,0.744,0.2176,31556.21,True
FL106825,2025-11-24,Skylink Air,SK766,ORD,JFK,738.0,Embraer E190,2025-11-24 06:45:00,2025-11-24 06:45:00,2025-11-24 08:30:00,2025-11-24 08:24:00,0.0,-6.0,No Delay,False,Not Cancelled,False,220,156,344.64,53763.84,7161.16,Clear,1.0,True,True,False,On-Time / Early,ORD-JFK,11,November,Monday,False,4,0.709,0.3311,46602.67999999999,True
FL109754,2025-07-27,Coastal Express,CO254,DEN,LAX,861.0,Airbus A321,2025-07-27 09:45:00,2025-07-27 09:45:00,2025-07-27 11:51:00,2025-07-27 11:58:00,0.0,7.0,No Delay,False,Not Cancelled,False,160,123,311.38,38299.74,8428.2,Fog,2.0,True,True,False,On-Time / Early,DEN-LAX,7,July,Sunday,True,3,0.769,0.278,29871.539999999997,True
FL101865,2025-05-11,Coastal Express,CO210,ATL,LAX,1942.0,Airbus A320,2025-05-11 15:00:00,2025-05-11 14:57:00,2025-05-11 19:15:00,2025-05-11 19:21:00,-3.0,6.0,No Delay,False,Not Cancelled,False,220,163,321.04,52329.52,22131.3,Rain,,True,False,False,On-Time / Early,ATL-LAX,5,May,Sunday,True,2,0.741,0.1225,30198.219999999998,True
FL106980,2025-01-30,Summit Airlines,SU906,BOS,JFK,186.0,Airbus A320,2025-01-30 15:15:00,2025-01-30 15:15:00,2025-01-30 16:00:00,2025-01-30 16:02:00,0.0,2.0,No Delay,False,Not Cancelled,False,180,154,262.93,40491.22,2040.16,Clear,,True,False,False,On-Time / Early,BOS-JFK,1,January,Thursday,False,1,0.856,1.2094,38451.06,True
FL102529,2025-11-01,Summit Airlines,SU836,DEN,MIA,1708.0,Airbus A321,2025-11-01 15:00:00,2025-11-01 15:15:00,2025-11-01 18:59:00,2025-11-01 19:08:00,15.0,9.0,Security,False,Not Cancelled,False,160,117,349.28,40865.76,19855.96,Windy,1.0,True,True,True,Minor Delay,DEN-MIA,11,November,Saturday,True,4,0.731,0.1495,21009.800000000003,True
FL104162,2025-11-13,Horizon Airways,HO922,MIA,SEA,2721.0,Boeing 787,2025-11-13 14:15:00,2025-11-13 14:23:00,2025-11-13 20:11:00,2025-11-13 20:19:00,8.0,8.0,Airline Operations,False,Not Cancelled,False,160,132,502.45,66323.4,33748.0,Clear,3.0,True,True,False,Minor Delay,MIA-SEA,11,November,Thursday,False,4,0.825,0.1523,32575.399999999994,True
FL109594,2025-09-22,Falcon Jet,FA970,MIA,BOS,1260.0,Embraer E190,2025-09-22 06:45:00,,2025-09-22 09:28:00,,,,No Delay,True,Weather,False,180,0,357.67,0.0,15016.23,Clear,,False,False,False,Cancelled,MIA-BOS,9,September,Monday,False,3,0.0,0.0,-15016.23,False
FL104592,2025-01-19,Skylink Air,SK755,JFK,ORD,738.0,Embraer E190,2025-01-19 19:45:00,2025-01-19 19:47:00,2025-01-19 21:28:00,2025-01-19 21:36:00,2.0,8.0,No Delay,False,Not Cancelled,False,250,214,355.61,76100.54,8718.63,Clear,,True,False,False,Minor Delay,JFK-ORD,1,January,Sunday,True,1,0.856,0.4125,67381.90999999999,True
FL102828,2025-07-21,Summit Airlines,SU352,LAX,ATL,1942.0,Boeing 787,2025-07-21 16:15:00,2025-07-21 16:15:00,2025-07-21 20:46:00,2025-07-21 20:39:00,0.0,-7.0,No Delay,False,Not Cancelled,False,160,108,424.71,45868.68,24287.03,Snow,3.0,True,True,False,On-Time / Early,LAX-ATL,7,July,Monday,False,3,0.675,0.1476,21581.65,True
FL102290,2025-11-11,Bluewing Airlines,BL611,SEA,ORD,1716.0,Airbus A320,2025-11-11 15:30:00,2025-11-11 18:21:00,2025-11-11 19:17:00,2025-11-11 22:13:00,171.0,176.0,Air Traffic Control,False,Not Cancelled,False,220,209,360.41,75325.69,20609.75,Rain,1.0,True,True,True,Severe Delay,SEA-ORD,11,November,Tuesday,False,4,0.95,0.1995,54715.94,False
FL111534,2025-08-24,Horizon Airways,HO642,ORD,SEA,1716.0,Airbus A321,2025-08-24 22:00:00,2025-08-24 21:55:00,2025-08-25 01:57:00,2025-08-25 01:57:00,-5.0,0.0,No Delay,False,Not Cancelled,False,220,139,278.13,38660.07,22952.18,Clear,5.0,True,True,False,On-Time / Early,ORD-SEA,8,August,Sunday,True,3,0.632,0.1024,15707.89,True
FL106037,2025-12-10,Summit Airlines,SU624,BOS,LAX,2605.0,Boeing 787,2025-12-10 09:15:00,2025-12-10 09:15:00,2025-12-10 14:55:00,2025-12-10 14:48:00,0.0,-7.0,No Delay,False,Not Cancelled,False,180,169,386.83,65374.27,27136.35,Snow,4.0,True,True,False,On-Time / Early,BOS-LAX,12,December,Wednesday,False,4,0.939,0.1394,38237.92,True
FL102967,2025-05-16,Bluewing Airlines,BL435,SEA,JFK,2415.0,Airbus A321,2025-05-16 20:45:00,2025-05-16 20:45:00,2025-05-17 02:16:00,2025-05-17 02:22:00,0.0,6.0,No Delay,False,Not Cancelled,False,180,148,331.38,49044.24,27552.63,Fog,1.0,True,True,False,On-Time / Early,SEA-JFK,5,May,Friday,False,2,0.822,0.1128,21491.609999999997,True
FL103048,2025-05-16,Falcon Jet,FA884,LAX,DFW,1232.0,Boeing 737,2025-05-16 06:45:00,2025-05-16 06:45:00,2025-05-16 09:24:00,2025-05-16 09:31:00,0.0,7.0,No Delay,False,Not Cancelled,False,220,126,266.01,33517.26,13776.78,Windy,3.0,True,True,False,On-Time / Early,LAX-DFW,5,May,Friday,False,2,0.573,0.1237,19740.480000000003,True
FL111406,2025-02-25,Coastal Express,CO185,ORD,BOS,864.0,Airbus A321,2025-02-25 10:45:00,2025-02-25 10:47:00,2025-02-25 12:52:00,2025-02-25 12:50:00,2.0,-2.0,No Delay,False,Not Cancelled,False,220,190,260.01,49401.9,10776.25,Fog,2.0,True,True,False,Minor Delay,ORD-BOS,2,February,Tuesday,False,1,0.864,0.2599,38625.65,True
FL111225,2025-10-18,Horizon Airways,HO237,DFW,ORD,802.0,Embraer E190,2025-10-18 09:00:00,2025-10-18 10:48:00,2025-10-18 10:53:00,2025-10-18 12:34:00,108.0,101.0,Security,False,Not Cancelled,False,140,79,246.97,19510.63,10266.58,Storm,5.0,True,True,True,Severe Delay,DFW-ORD,10,October,Saturday,True,4,0.564,0.1738,9244.050000000001,False
FL107622,2025-03-13,Falcon Jet,FA311,JFK,ATL,759.0,Boeing 737,2025-03-13 13:15:00,2025-03-13 13:15:00,2025-03-13 15:02:00,2025-03-13 14:54:00,0.0,-8.0,No Delay,False,Not Cancelled,False,160,160,266.12,42579.2,10140.06,Clear,1.0,True,True,False,On-Time / Early,JFK-ATL,3,March,Thursday,False,1,1.0,0.3506,32439.14,True
FL104811,2025-03-02,Coastal Express,CO395,JFK,MIA,1091.0,Boeing 787,2025-03-02 17:00:00,2025-03-02 17:00:00,2025-03-02 19:20:00,2025-03-02 19:12:00,0.0,-8.0,No Delay,False,Not Cancelled,False,160,139,334.96,46559.44,11587.42,Snow,3.0,True,True,False,On-Time / Early,JFK-MIA,3,March,Sunday,True,1,0.869,0.2667,34972.020000000004,True
FL100313,2025-03-07,Coastal Express,CO434,BOS,SEA,2489.0,Airbus A321,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 15:40:00,2025-03-07 15:45:00,0.0,5.0,No Delay,False,Not Cancelled,False,140,91,437.42,39805.22,26673.36,Rain,2.0,True,True,False,On-Time / Early,BOS-SEA,3,March,Friday,False,1,0.65,0.1142,13131.86,True
FL104630,2025-04-19,Skylink Air,SK173,ATL,LAX,1942.0,Boeing 737,2025-04-19 09:15:00,2025-04-19 09:17:00,2025-04-19 13:37:00,2025-04-19 13:40:00,2.0,3.0,No Delay,False,Not Cancelled,False,140,133,369.6,49156.8,25669.47,Snow,2.0,True,True,False,Minor Delay,ATL-LAX,4,April,Saturday,True,2,0.95,0.1808,23487.33,True
FL105008,2025-10-31,Summit Airlines,SU859,MIA,DEN,1708.0,Airbus A320,2025-10-31 09:45:00,2025-10-31 09:45:00,2025-10-31 13:26:00,2025-10-31 13:34:00,0.0,8.0,No Delay,False,Not Cancelled,False,180,154,339.2,52236.8,18531.0,Windy,1.0,True,True,False,On-Time / Early,MIA-DEN,10,October,Friday,False,4,0.856,0.1699,33705.8,True
FL111974,2025-01-27,Horizon Airways,HO499,LAX,DEN,861.0,Boeing 787,2025-01-27 22:15:00,2025-01-27 22:24:00,2025-01-28 00:21:00,2025-01-28 00:27:00,9.0,6.0,Airline Operations,False,Not Cancelled,False,250,185,338.7,62659.5,8223.84,Fog,4.0,True,True,False,Minor Delay,LAX-DEN,1,January,Monday,False,1,0.74,0.2911,54435.66,True
FL102836,2025-11-12,Skylink Air,SK954,DEN,ATL,1197.0,Boeing 787,2025-11-12 07:45:00,2025-11-12 08:12:00,2025-11-12 10:21:00,2025-11-12 10:53:00,27.0,32.0,Air Traffic Control,False,Not Cancelled,False,180,152,377.06,57313.12,11620.08,Clear,,True,False,True,Moderate Delay,DEN-ATL,11,November,Wednesday,False,4,0.844,0.266,45693.04,False
FL109737,2025-12-26,Bluewing Airlines,BL865,BOS,LAX,2605.0,Airbus A320,2025-12-26 06:30:00,2025-12-26 06:30:00,2025-12-26 12:10:00,2025-12-26 12:04:00,0.0,-6.0,No Delay,False,Not Cancelled,False,160,134,483.96,64850.64,25659.79,Clear,,True,False,False,On-Time / Early,BOS-LAX,12,December,Friday,False,4,0.838,0.1556,39190.85,True
FL110237,2025-10-07,Bluewing Airlines,BL558,ATL,ORD,606.0,Airbus A321,2025-10-07 05:45:00,2025-10-07 06:03:00,2025-10-07 07:04:00,2025-10-07 07:31:00,18.0,27.0,Security,False,Not Cancelled,False,140,122,326.86,39876.92,8054.48,Clear,2.0,True,True,True,Moderate Delay,ATL-ORD,10,October,Tuesday,False,4,0.871,0.47,31822.44,False
FL101820,2025-05-12,Falcon Jet,FA387,DFW,ATL,730.0,Airbus A320,2025-05-12 21:15:00,2025-05-12 21:17:00,2025-05-12 22:48:00,2025-05-12 22:49:00,2.0,1.0,No Delay,False,Not Cancelled,False,180,96,276.81,26573.76,8764.17,Storm,3.0,True,True,False,Minor Delay,DFW-ATL,5,May,Monday,False,2,0.533,0.2022,17809.589999999997,True
FL109424,2025-10-18,Falcon Jet,FA853,MIA,DEN,1708.0,Boeing 737,2025-10-18 14:00:00,2025-10-18 13:55:00,2025-10-18 17:48:00,2025-10-18 17:34:00,-5.0,-14.0,No Delay,False,Not Cancelled,False,180,142,343.71,48806.82,18165.31,Fog,1.0,True,True,False,On-Time / Early,MIA-DEN,10,October,Saturday,True,4,0.789,0.1588,30641.51,True
FL102994,2025-12-26,Bluewing Airlines,BL583,DFW,DEN,641.0,Airbus A321,2025-12-26 07:30:00,2025-12-26 07:30:00,2025-12-26 09:08:00,2025-12-26 09:11:00,0.0,3.0,No Delay,False,Not Cancelled,False,180,158,312.5,49375.0,8019.22,Storm,1.0,True,True,False,On-Time / Early,DFW-DEN,12,December,Friday,False,4,0.878,0.4279,41355.78,True
FL101232,2025-09-12,Summit Airlines,SU321,ATL,BOS,945.0,Boeing 737,2025-09-12 21:30:00,2025-09-12 23:54:00,2025-09-12 23:49:00,2025-09-13 02:07:00,144.0,138.0,Air Traffic Control,False,Not Cancelled,False,180,120,198.46,23815.2,11332.35,Fog,1.0,True,True,True,Severe Delay,ATL-BOS,9,September,Friday,False,3,0.667,0.14,12482.85,False
FL107803,2025-07-26,Falcon Jet,FA803,SEA,DEN,1022.0,Boeing 737,2025-07-26 20:30:00,2025-07-26 20:25:00,2025-07-26 22:43:00,2025-07-26 22:39:00,-5.0,-4.0,No Delay,False,Not Cancelled,False,180,137,299.69,41057.53,11649.05,Snow,3.0,True,True,False,On-Time / Early,SEA-DEN,7,July,Saturday,True,3,0.761,0.2232,29408.48,True
FL100952,2025-08-14,Falcon Jet,FA135,SEA,DEN,1022.0,Embraer E190,2025-08-14 20:45:00,2025-08-14 20:45:00,2025-08-14 23:04:00,2025-08-14 23:05:00,0.0,1.0,No Delay,False,Not Cancelled,False,140,109,322.55,35157.95,10659.33,Storm,1.0,True,True,False,On-Time / Early,SEA-DEN,8,August,Thursday,False,3,0.779,0.2457,24498.619999999995,True
FL111499,2025-11-20,Falcon Jet,FA216,SEA,ATL,2178.0,Embraer E190,2025-11-20 18:15:00,2025-11-20 18:10:00,2025-11-20 23:13:00,2025-11-20 23:17:00,-5.0,4.0,No Delay,False,Not Cancelled,False,160,135,373.23,50386.05,24438.24,Clear,2.0,True,True,False,On-Time / Early,SEA-ATL,11,November,Thursday,False,4,0.844,0.1446,25947.81,True
FL103455,2025-09-30,Bluewing Airlines,BL555,MIA,DFW,1120.0,Airbus A320,2025-09-30 17:15:00,2025-09-30 17:12:00,2025-09-30 19:56:00,2025-09-30 19:45:00,-3.0,-11.0,No Delay,False,Not Cancelled,False,180,165,292.05,48188.25,14082.18,Rain,5.0,True,True,False,On-Time / Early,MIA-DFW,9,September,Tuesday,False,3,0.917,0.239,34106.07,True
FL107311,2025-01-19,Horizon Airways,HO435,DFW,DEN,641.0,Boeing 787,2025-01-19 22:45:00,2025-01-19 22:47:00,2025-01-20 00:06:00,2025-01-20 00:06:00,2.0,0.0,No Delay,False,Not Cancelled,False,160,145,322.0,46690.0,8098.9,Clear,3.0,True,True,False,Minor Delay,DFW-DEN,1,January,Sunday,True,1,0.906,0.4552,38591.1,True
FL110127,2025-09-10,Skylink Air,SK573,MIA,DFW,1120.0,Embraer E190,2025-09-10 19:15:00,2025-09-10 19:15:00,2025-09-10 21:54:00,2025-09-10 21:48:00,0.0,-6.0,No Delay,False,Not Cancelled,False,180,162,382.21,61918.02,10693.82,Clear,3.0,True,True,False,On-Time / Early,MIA-DFW,9,September,Wednesday,False,3,0.9,0.3071,51224.2,True
FL100868,2025-08-21,Bluewing Airlines,BL826,DEN,LAX,861.0,Airbus A321,2025-08-21 10:30:00,2025-08-21 13:29:00,2025-08-21 12:29:00,2025-08-21 15:23:00,179.0,174.0,Air Traffic Control,False,Not Cancelled,False,250,181,328.99,59547.19,10932.04,Clear,,True,False,True,Severe Delay,DEN-LAX,8,August,Thursday,False,3,0.724,0.2766,48615.15,False
FL105314,2025-02-27,Coastal Express,CO393,ORD,MIA,1199.0,Airbus A321,2025-02-27 05:45:00,2025-02-27 05:45:00,2025-02-27 08:25:00,2025-02-27 08:29:00,0.0,4.0,No Delay,False,Not Cancelled,False,180,143,325.06,46483.58,15617.44,Storm,,True,False,False,On-Time / Early,ORD-MIA,2,February,Thursday,False,1,0.794,0.2154,30866.14,True
FL103873,2025-07-12,Coastal Express,CO153,SEA,DFW,1658.0,Embraer E190,2025-07-12 12:45:00,2025-07-12 12:47:00,2025-07-12 16:35:00,2025-07-12 16:35:00,2.0,0.0,No Delay,False,Not Cancelled,False,250,196,371.13,72741.48,20816.71,Clear,1.0,True,True,False,Minor Delay,SEA-DFW,7,July,Saturday,True,3,0.784,0.1755,51924.77,True
FL107327,2025-03-05,Falcon Jet,FA326,LAX,ORD,1742.0,Embraer E190,2025-03-05 05:15:00,2025-03-05 05:29:00,2025-03-05 09:18:00,2025-03-05 09:41:00,14.0,23.0,Weather,False,Not Cancelled,False,220,145,358.76,52020.2,19363.18,Clear,4.0,True,True,True,Minor Delay,LAX-ORD,3,March,Wednesday,False,1,0.659,0.1357,32657.019999999997,True
FL110301,2025-06-22,Horizon Airways,HO708,DFW,MIA,1120.0,Airbus A320,2025-06-22 15:45:00,2025-06-22 15:45:00,2025-06-22 18:17:00,2025-06-22 18:12:00,0.0,-5.0,No Delay,False,Not Cancelled,False,160,134,312.68,41899.12,12116.44,Clear,2.0,True,True,False,On-Time / Early,DFW-MIA,6,June,Sunday,True,2,0.838,0.2338,29782.68,True
FL110084,2025-02-16,Horizon Airways,HO234,DEN,SEA,1022.0,Airbus A320,2025-02-16 07:30:00,2025-02-16 07:54:00,2025-02-16 09:46:00,2025-02-16 10:15:00,24.0,29.0,Weather,False,Not Cancelled,False,180,157,317.41,49833.37,11881.06,Clear,,True,False,True,Moderate Delay,DEN-SEA,2,February,Sunday,True,1,0.872,0.2709,37952.310000000005,False
FL105744,2025-09-01,Falcon Jet,FA363,ATL,JFK,759.0,Boeing 737,2025-09-01 19:15:00,2025-09-01 19:17:00,2025-09-01 20:59:00,2025-09-01 21:08:00,2.0,9.0,No Delay,False,Not Cancelled,False,160,123,361.21,44428.83,8665.67,Clear,5.0,True,True,False,Minor Delay,ATL-JFK,9,September,Monday,False,3,0.769,0.3659,35763.16,True
FL103731,2025-09-04,Falcon Jet,FA616,DFW,ATL,730.0,Airbus A321,2025-09-04 05:45:00,2025-09-04 05:45:00,2025-09-04 07:30:00,2025-09-04 07:22:00,0.0,-8.0,No Delay,False,Not Cancelled,False,180,126,242.78,30590.28,9777.82,Rain,4.0,True,True,False,On-Time / Early,DFW-ATL,9,September,Thursday,False,3,0.7,0.2328,20812.46,True
FL111946,2025-08-21,Horizon Airways,HO560,ATL,ORD,606.0,Boeing 787,2025-08-21 05:45:00,2025-08-21 05:40:00,2025-08-21 07:06:00,2025-08-21 06:58:00,-5.0,-8.0,No Delay,False,Not Cancelled,False,180,139,256.5,35653.5,5915.64,Rain,2.0,True,True,False,On-Time / Early,ATL-ORD,8,August,Thursday,False,3,0.772,0.3269,29737.86,True
FL100349,2025-03-27,Horizon Airways,HO487,SEA,DEN,1022.0,Boeing 737,2025-03-27 07:30:00,2025-03-27 07:25:00,2025-03-27 09:46:00,2025-03-27 09:49:00,-5.0,3.0,No Delay,False,Not Cancelled,False,250,208,303.01,63026.08,10506.15,Clear,,True,False,False,On-Time / Early,SEA-DEN,3,March,Thursday,False,1,0.832,0.2467,52519.93,True
FL103823,2025-10-12,Skylink Air,SK466,DFW,SEA,1658.0,Airbus A321,2025-10-12 20:00:00,2025-10-12 19:55:00,2025-10-12 23:54:00,2025-10-12 23:50:00,-5.0,-4.0,No Delay,False,Not Cancelled,False,160,127,416.3,52870.1,19686.22,Fog,4.0,True,True,False,On-Time / Early,DFW-SEA,10,October,Sunday,True,4,0.794,0.1993,33183.88,True
FL103178,2025-12-23,Skylink Air,SK182,MIA,JFK,1091.0,Embraer E190,2025-12-23 09:30:00,2025-12-23 09:30:00,2025-12-23 12:01:00,2025-12-23 12:01:00,0.0,0.0,Airline Operations,False,Not Cancelled,False,180,153,350.36,53605.08,12130.66,Clear,3.0,True,True,False,On-Time / Early,MIA-JFK,12,December,Tuesday,False,4,0.85,0.273,41474.42,True
FL100284,2025-09-19,Coastal Express,CO939,SEA,ORD,1716.0,Boeing 787,2025-09-19 15:00:00,2025-09-19 14:57:00,2025-09-19 18:53:00,2025-09-19 18:50:00,-3.0,-3.0,No Delay,False,Not Cancelled,False,250,209,447.96,93623.64,20662.86,Clear,5.0,True,True,False,On-Time / Early,SEA-ORD,9,September,Friday,False,3,0.836,0.2182,72960.78,True
FL101200,2025-04-16,Summit Airlines,SU679,ORD,BOS,864.0,Airbus A320,2025-04-16 15:30:00,2025-04-16 16:53:00,2025-04-16 17:22:00,2025-04-16 18:47:00,83.0,85.0,Security,False,Not Cancelled,False,220,183,282.14,51631.62,10819.56,Clear,,True,False,True,Severe Delay,ORD-BOS,4,April,Wednesday,False,2,0.832,0.2716,40812.060000000005,False
FL104327,2025-06-24,Coastal Express,CO868,DFW,MIA,1120.0,Embraer E190,2025-06-24 14:30:00,2025-06-24 14:30:00,2025-06-24 17:12:00,2025-06-24 17:18:00,0.0,6.0,No Delay,False,Not Cancelled,False,250,185,323.78,59899.3,11964.6,Clear,3.0,True,True,False,On-Time / Early,DFW-MIA,6,June,Tuesday,False,2,0.74,0.2139,47934.700000000004,True
FL110916,2025-02-17,Bluewing Airlines,BL375,JFK,LAX,2470.0,Boeing 737,2025-02-17 06:30:00,2025-02-17 06:32:00,2025-02-17 11:56:00,2025-02-17 11:56:00,2.0,0.0,No Delay,False,Not Cancelled,False,220,147,414.5,60931.5,23936.1,Clear,1.0,True,True,False,Minor Delay,JFK-LAX,2,February,Monday,False,1,0.668,0.1121,36995.4,True
FL103093,2025-05-22,Coastal Express,CO797,LAX,MIA,2338.0,Embraer E190,2025-05-22 22:00:00,2025-05-22 22:00:00,2025-05-23 03:20:00,2025-05-23 03:11:00,0.0,-9.0,No Delay,False,Not Cancelled,False,220,157,470.34,73843.38,22798.18,Storm,,True,False,False,On-Time / Early,LAX-MIA,5,May,Thursday,False,2,0.714,0.1436,51045.200000000004,True
FL107335,2025-03-30,Skylink Air,SK682,ATL,DFW,730.0,Boeing 787,2025-03-30 14:15:00,2025-03-30 14:45:00,2025-03-30 16:02:00,2025-03-30 16:25:00,30.0,23.0,Late Aircraft Arrival,False,Not Cancelled,False,160,124,337.48,41847.52,7628.8,Clear,4.0,True,True,True,Moderate Delay,ATL-DFW,3,March,Sunday,True,1,0.775,0.3583,34218.719999999994,False
FL110935,2025-09-06,Bluewing Airlines,BL714,BOS,ORD,864.0,Embraer E190,2025-09-06 21:45:00,2025-09-06 21:42:00,2025-09-06 23:47:00,2025-09-06 23:37:00,-3.0,-10.0,No Delay,False,Not Cancelled,False,250,218,323.39,70499.02,10153.16,Storm,4.0,True,True,False,On-Time / Early,BOS-ORD,9,September,Saturday,True,3,0.872,0.3264,60345.86,True
FL111985,2025-06-30,Falcon Jet,FA763,SEA,DEN,1022.0,Boeing 737,2025-06-30 05:30:00,2025-06-30 05:59:00,2025-06-30 07:56:00,2025-06-30 08:21:00,29.0,25.0,Late Aircraft Arrival,False,Not Cancelled,False,140,117,174.56,20423.52,11167.08,Rain,1.0,True,True,True,Moderate Delay,SEA-DEN,6,June,Monday,False,2,0.836,0.1427,9256.44,False
FL105122,2025-01-27,Falcon Jet,FA876,JFK,DEN,1621.0,Airbus A321,2025-01-27 18:45:00,2025-01-27 18:45:00,2025-01-27 22:16:00,2025-01-27 22:13:00,0.0,-3.0,No Delay,False,Not Cancelled,False,180,164,345.77,56706.28,19905.54,Snow,1.0,True,True,False,On-Time / Early,JFK-DEN,1,January,Monday,False,1,0.911,0.1943,36800.74,True
FL102113,2025-01-28,Summit Airlines,SU897,ATL,DFW,730.0,Airbus A321,2025-01-28 06:15:00,2025-01-28 06:15:00,2025-01-28 07:50:00,2025-01-28 07:44:00,0.0,-6.0,No Delay,False,Not Cancelled,False,160,149,228.56,34055.44,9010.38,Clear,2.0,True,True,False,On-Time / Early,ATL-DFW,1,January,Tuesday,False,1,0.931,0.2916,25045.060000000005,True
FL106421,2025-10-28,Skylink Air,SK640,ORD,SEA,1716.0,Airbus A321,2025-10-28 05:00:00,2025-10-28 05:17:00,2025-10-28 08:55:00,2025-10-28 09:08:00,17.0,13.0,Security,False,Not Cancelled,False,250,130,287.5,37375.0,22793.71,Clear,2.0,True,True,True,Moderate Delay,ORD-SEA,10,October,Tuesday,False,4,0.52,0.0871,14581.29,False
FL103356,2025-07-11,Summit Airlines,SU559,DEN,JFK,1621.0,Airbus A321,2025-07-11 21:30:00,2025-07-11 21:30:00,2025-07-12 01:16:00,2025-07-12 01:16:00,0.0,0.0,No Delay,False,Not Cancelled,False,140,115,396.65,45614.75,21090.86,Snow,5.0,True,True,False,On-Time / Early,DEN-JFK,7,July,Friday,False,3,0.821,0.201,24523.89,True
FL109910,2025-07-22,Skylink Air,SK342,LAX,DFW,1232.0,Boeing 787,2025-07-22 17:30:00,2025-07-22 17:32:00,2025-07-22 20:16:00,2025-07-22 20:26:00,2.0,10.0,No Delay,False,Not Cancelled,False,160,110,381.3,41943.0,15108.68,Fog,4.0,True,True,False,Minor Delay,LAX-DFW,7,July,Tuesday,False,3,0.688,0.2128,26834.32,True
FL111610,2025-09-01,Bluewing Airlines,BL932,ORD,DEN,886.0,Embraer E190,2025-09-01 08:30:00,2025-09-01 08:30:00,2025-09-01 10:18:00,2025-09-01 10:13:00,0.0,-5.0,No Delay,False,Not Cancelled,False,220,192,362.9,69676.8,10918.64,Rain,4.0,True,True,False,On-Time / Early,ORD-DEN,9,September,Monday,False,3,0.873,0.3575,58758.16,True
FL110443,2025-03-18,Falcon Jet,FA598,ORD,ATL,606.0,Airbus A321,2025-03-18 13:30:00,2025-03-18 13:30:00,2025-03-18 14:44:00,2025-03-18 14:38:00,0.0,-6.0,No Delay,False,Not Cancelled,False,160,122,270.73,33029.06,6852.69,Clear,5.0,True,True,False,On-Time / Early,ORD-ATL,3,March,Tuesday,False,1,0.762,0.3406,26176.37,True
FL103900,2025-04-29,Coastal Express,CO292,DEN,ORD,886.0,Airbus A320,2025-04-29 18:00:00,2025-04-29 18:55:00,2025-04-29 20:11:00,2025-04-29 21:12:00,55.0,61.0,Weather,False,Not Cancelled,False,250,224,250.64,56143.36,9709.03,Clear,,True,False,True,Moderate Delay,DEN-ORD,4,April,Tuesday,False,2,0.896,0.2535,46434.33,False
FL101790,2025-01-26,Horizon Airways,HO798,DEN,BOS,1749.0,Airbus A320,2025-01-26 07:45:00,2025-01-26 07:45:00,2025-01-26 11:50:00,2025-01-26 11:48:00,0.0,-2.0,Weather,False,Not Cancelled,False,160,127,355.42,45138.34,18120.39,Clear,5.0,True,True,False,On-Time / Early,DEN-BOS,1,January,Sunday,True,1,0.794,0.1613,27017.949999999997,True
